State,County,State+CountyCode,Link_for_percents,Link_for_asbolute
 Arizona,Yuma County,0400290,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0400290,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0400290&year=2025&res=county
 Arkansas,Arkansas County,0500010,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500010,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500010&year=2025&res=county
 Arkansas,Ashley County,0500030,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500030,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500030&year=2025&res=county
 Arkansas,Baxter County,0500050,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500050,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500050&year=2025&res=county
 Arkansas,Benton County,0500070,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500070,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500070&year=2025&res=county
 Arkansas,Boone County,0500090,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500090,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500090&year=2025&res=county
 Arkansas,Bradley County,0500110,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500110,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500110&year=2025&res=county
 Arkansas,Calhoun County,0500130,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500130,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500130&year=2025&res=county
 Arkansas,Carroll County,0500150,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500150,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500150&year=2025&res=county
 Arkansas,Chicot County,0500170,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500170,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500170&year=2025&res=county
 Arkansas,Clark County,0500190,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500190,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500190&year=2025&res=county
 Arkansas,Clay County,0500210,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500210,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500210&year=2025&res=county
 Arkansas,Cleburne County,0500230,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500230,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500230&year=2025&res=county
 Arkansas,Cleveland County,0500250,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500250,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500250&year=2025&res=county
 Arkansas,Columbia County,0500270,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500270,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500270&year=2025&res=county
 Arkansas,Conway County,0500290,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500290,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500290&year=2025&res=county
 Arkansas,Craighead County,0500310,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500310,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500310&year=2025&res=county
 Arkansas,Crawford County,0500330,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500330,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500330&year=2025&res=county
 Arkansas,Crittenden County,0500350,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500350,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500350&year=2025&res=county
 Arkansas,Cross County,0500370,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500370,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500370&year=2025&res=county
 Arkansas,Dallas County,0500390,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500390,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500390&year=2025&res=county
 Arkansas,Desha County,0500410,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500410,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500410&year=2025&res=county
 Arkansas,Drew County,0500430,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500430,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500430&year=2025&res=county
 Arkansas,Faulkner County,0500450,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500450,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500450&year=2025&res=county
 Arkansas,Franklin County,0500470,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500470,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500470&year=2025&res=county
 Arkansas,Fulton County,0500490,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500490,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500490&year=2025&res=county
 Arkansas,Garland County,0500510,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500510,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500510&year=2025&res=county
 Arkansas,Grant County,0500530,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500530,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500530&year=2025&res=county
 Arkansas,Greene County,0500550,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500550,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500550&year=2025&res=county
 Arkansas,Hempstead County,0500570,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500570,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500570&year=2025&res=county
 Arkansas,Hot Spring County,0500590,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500590,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500590&year=2025&res=county
 Arkansas,Howard County,0500610,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500610,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500610&year=2025&res=county
 Arkansas,Independence County,0500630,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500630,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500630&year=2025&res=county
 Arkansas,Izard County,0500650,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500650,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500650&year=2025&res=county
 Arkansas,Jackson County,0500670,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500670,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500670&year=2025&res=county
 Arkansas,Jefferson County,0500690,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500690,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500690&year=2025&res=county
 Arkansas,Johnson County,0500710,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500710,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500710&year=2025&res=county
 Arkansas,Lafayette County,0500730,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500730,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500730&year=2025&res=county
 Arkansas,Lawrence County,0500750,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500750,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500750&year=2025&res=county
 Arkansas,Lee County,0500770,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500770,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500770&year=2025&res=county
 Arkansas,Lincoln County,0500790,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500790,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500790&year=2025&res=county
 Arkansas,Little River County,0500810,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500810,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500810&year=2025&res=county
 Arkansas,Logan County,0500830,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500830,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500830&year=2025&res=county
 Arkansas,Lonoke County,0500850,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500850,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500850&year=2025&res=county
 Arkansas,Madison County,0500870,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500870,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500870&year=2025&res=county
 Arkansas,Marion County,0500890,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500890,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500890&year=2025&res=county
 Arkansas,Miller County,0500910,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500910,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500910&year=2025&res=county
 Arkansas,Mississippi County,0500930,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500930,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500930&year=2025&res=county
 Arkansas,Monroe County,0500950,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500950,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500950&year=2025&res=county
 Arkansas,Montgomery County,0500970,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500970,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500970&year=2025&res=county
 Arkansas,Nevada County,0500990,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0500990,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0500990&year=2025&res=county
 Arkansas,Newton County,0501010,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0501010,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0501010&year=2025&res=county
 Arkansas,Ouachita County,0501030,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0501030,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0501030&year=2025&res=county
 Arkansas,Perry County,0501050,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0501050,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0501050&year=2025&res=county
 Arkansas,Phillips County,0501070,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0501070,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0501070&year=2025&res=county
 Arkansas,Pike County,0501090,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0501090,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0501090&year=2025&res=county
 Arkansas,Poinsett County,0501110,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0501110,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0501110&year=2025&res=county
 Arkansas,Polk County,0501130,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0501130,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0501130&year=2025&res=county
 Arkansas,Pope County,0501150,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0501150,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0501150&year=2025&res=county
 Arkansas,Prairie County,0501170,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0501170,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0501170&year=2025&res=county
 Arkansas,Pulaski County,0501190,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0501190,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0501190&year=2025&res=county
 Arkansas,Randolph County,0501210,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0501210,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0501210&year=2025&res=county
 Arkansas,St. Francis County,0501230,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0501230,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0501230&year=2025&res=county
 Arkansas,Saline County,0501250,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0501250,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0501250&year=2025&res=county
 Arkansas,Scott County,0501270,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0501270,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0501270&year=2025&res=county
 Arkansas,Searcy County,0501290,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0501290,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0501290&year=2025&res=county
 Arkansas,Sebastian County,0501310,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0501310,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0501310&year=2025&res=county
 Arkansas,Sevier County,0501330,https://maps.nrel.gov/slope/energy-snapshot?geoId=G0501330,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G0501330&year=2025&res=county
